 +1.04576E+02,-8.16657E+00
 +1.04981E+02,-8.56880E+00
 +1.05590E+02,-8.92628E+00
 +1.06123E+02,-9.23956E+00
 +1.06345E+02,-9.37105E+00
 +1.06827E+02,-9.66517E+00
 +1.07379E+02,-9.89028E+00
 +1.07836E+02,-1.00528E+01
 +1.08363E+02,-1.01777E+01
 +1.09067E+02,-1.03276E+01
 +1.09626E+02,-1.03713E+01
 +1.10159E+02,-1.04399E+01
 +1.10615E+02,-1.04773E+01
 +1.11015E+02,-1.04773E+01
 +1.11523E+02,-1.05772E+01
 +1.12170E+02,-1.06520E+01
 +1.12563E+02,-1.07580E+01
 +1.13204E+02,-1.08702E+01
 +1.13756E+02,-1.09636E+01
 +1.14410E+02,-1.10882E+01
 +1.15013E+02,-1.11505E+01
 +1.15571E+02,-1.12189E+01
 +1.16174E+02,-1.12750E+01
 +1.16853E+02,-1.13310E+01
 +1.17576E+02,-1.13372E+01
 +1.18236E+02,-1.13869E+01
 +1.18750E+02,-1.13621E+01
 +1.19270E+02,-1.13932E+01
 +1.19841E+02,-1.14616E+01
 +1.20451E+02,-1.15238E+01
 +1.20886E+02,-1.14925E+01
 +1.20886E+02,-1.14925E+01
 +1.20995E+02,-1.08294E+01
 +1.21033E+02,-1.01650E+01
 +1.20821E+02,-9.58604E+00
 +1.20610E+02,-9.00696E+00
 +1.20576E+02,-8.40958E+00
 +1.20543E+02,-7.81221E+00
 +1.20543E+02,-7.81221E+00
 +1.20546E+02,-6.96760E+00
 +1.20620E+02,-6.12225E+00
 +1.20516E+02,-5.27551E+00
 +1.20341E+02,-4.63970E+00
 +1.19953E+02,-4.30293E+00
 +1.19565E+02,-3.96595E+00
 +1.18823E+02,-3.60956E+00
 +1.18823E+02,-3.60956E+00
 +1.18578E+02,-3.25522E+00
 +1.18723E+02,-2.40821E+00
 +1.18884E+02,-1.94980E+00
 +1.19045E+02,-1.49138E+00
 +1.19296E+02,-6.80331E-01
 +1.19475E+02,-8.10301E-02
 +1.19475E+02,-8.10301E-02
 +1.19249E+02,+7.13724E-01
 +1.19306E+02,+1.57712E+00
 +1.19696E+02,+2.03338E+00
 +1.20189E+02,+2.20752E+00
 +1.20824E+02,+2.31094E+00
 +1.21669E+02,+2.30853E+00
 +1.22480E+02,+2.37711E+00
 +1.23219E+02,+2.02386E+00
 +1.23430E+02,+2.00599E+00
 +1.23430E+02,+2.00599E+00
 +1.23448E+02,+1.81227E+00
 +1.23535E+02,+1.35416E+00
 +1.23746E+02,+8.42787E-01
 +1.24010E+02,+4.36971E-01
 +1.24416E+02,+1.33426E-02
 +1.24857E+02,-2.69106E-01
 +1.25263E+02,-4.45578E-01
 +1.25263E+02,-4.45578E-01
 +1.25616E+02,-1.27790E-01
 +1.25969E+02,+1.89999E-01
 +1.25969E+02,+1.89999E-01
 +1.26144E+02,+1.00135E+00
 +1.26426E+02,+1.70646E+00
 +1.26426E+02,+1.70646E+00
 +1.26872E+02,+2.34565E+00
 +1.26872E+02,+2.34565E+00
 +1.27446E+02,+2.31942E+00
 +1.28081E+02,+2.29031E+00
 +1.28187E+02,+1.97371E+00
 +1.28752E+02,+1.62297E+00
 +1.29197E+02,+1.05932E+00
 +1.29197E+02,+1.05932E+00
 +1.29246E+02,+1.92806E+00
 +1.29217E+02,+2.67063E+00
 +1.28998E+02,+3.11403E+00
 +1.28684E+02,+3.70046E+00
 +1.28387E+02,+4.33466E+00
 +1.28151E+02,+4.76318E+00
 +1.27836E+02,+5.22401E+00
 +1.27498E+02,+5.47404E+00
 +1.27459E+02,+5.89653E+00
 +1.27250E+02,+6.44683E+00
 +1.27234E+02,+7.29165E+00
 +1.27219E+02,+8.13649E+00
 +1.27053E+02,+8.75031E+00
 +1.26824E+02,+9.44925E+00
 +1.26573E+02,+1.02964E+01
 +1.26214E+02,+1.10599E+01
 +1.26240E+02,+1.16304E+01
 +1.26137E+02,+1.22653E+01
 +1.25686E+02,+1.28181E+01
 +1.25494E+02,+1.33056E+01
 +1.25150E+02,+1.41321E+01
 +1.24891E+02,+1.47042E+01
 +1.24891E+02,+1.47042E+01
 +1.24425E+02,+1.48639E+01
 +1.23959E+02,+1.50226E+01
 +1.23492E+02,+1.51804E+01
 +1.23024E+02,+1.53372E+01
 +1.22555E+02,+1.54930E+01
 +1.22086E+02,+1.56479E+01
 +1.21616E+02,+1.58018E+01
 +1.21145E+02,+1.59547E+01
 +1.20673E+02,+1.61065E+01
 +1.20201E+02,+1.62573E+01
 +1.19728E+02,+1.64070E+01
 +1.19255E+02,+1.65557E+01
 +1.19255E+02,+1.65557E+01
 +1.19248E+02,+1.68402E+01
 +1.19161E+02,+1.76290E+01
 +1.19279E+02,+1.82014E+01
 +1.19795E+02,+1.88781E+01
 +1.20115E+02,+1.94868E+01
 +1.20441E+02,+1.99370E+01
 +1.20502E+02,+2.02550E+01
 +1.20290E+02,+2.06307E+01
 +1.20344E+02,+2.12021E+01
 +1.20452E+02,+2.16321E+01
 +1.20452E+02,+2.16321E+01
 +1.20036E+02,+2.19509E+01
 +1.19618E+02,+2.22686E+01
 +1.18958E+02,+2.20031E+01
 +1.18484E+02,+2.21067E+01
 +1.18045E+02,+2.14983E+01
 +1.17864E+02,+2.07199E+01
 +1.17504E+02,+2.03301E+01
 +1.17145E+02,+1.99395E+01
 +1.16319E+02,+1.98153E+01
 +1.15494E+02,+1.96873E+01
 +1.14926E+02,+1.93405E+01
 +1.14419E+02,+1.88261E+01
 +1.14000E+02,+1.84377E+01
 +1.14000E+02,+1.84377E+01
 +1.13313E+02,+1.82804E+01
 +1.12628E+02,+1.81207E+01
 +1.12098E+02,+1.80385E+01
 +1.11569E+02,+1.79548E+01
 +1.11040E+02,+1.78697E+01
 +1.10512E+02,+1.77831E+01
 +1.09573E+02,+1.77855E+01
 +1.08634E+02,+1.77835E+01
 +1.07695E+02,+1.77769E+01
 +1.06756E+02,+1.77659E+01
 +1.05817E+02,+1.77504E+01
 +1.04878E+02,+1.77305E+01
 +1.04312E+02,+1.77085E+01
 +1.03746E+02,+1.76848E+01
 +1.03180E+02,+1.76596E+01
 +1.02615E+02,+1.76327E+01
 +1.02032E+02,+1.73503E+01
 +1.01451E+02,+1.70663E+01
 +1.01141E+02,+1.65753E+01
 +1.00832E+02,+1.60838E+01
 +1.00297E+02,+1.54616E+01
 +9.97660E+01,+1.48381E+01
 +9.92098E+01,+1.44458E+01
 +9.82999E+01,+1.44340E+01
 +9.73900E+01,+1.44188E+01
 +9.64803E+01,+1.44000E+01
 +9.64803E+01,+1.44000E+01
 +9.65031E+01,+1.41292E+01
 +9.58571E+01,+1.37825E+01
 +9.55046E+01,+1.29180E+01
 +9.51546E+01,+1.20530E+01
 +9.48068E+01,+1.11876E+01
 +9.44146E+01,+1.06790E+01
 +9.40238E+01,+1.01700E+01
 +9.42164E+01,+9.71684E+00
 +9.44146E+01,+9.27021E+00
 +9.39860E+01,+9.01948E+00
 +9.41712E+01,+8.68600E+00
 +9.44288E+01,+8.31186E+00
 +9.47747E+01,+7.84720E+00
 +9.44599E+01,+7.60272E+00
 +9.48826E+01,+7.13930E+00
 +9.44975E+01,+6.83692E+00
 +9.49496E+01,+6.25911E+00
 +9.54350E+01,+5.71525E+00
 +9.60135E+01,+5.11363E+00
 +9.65669E+01,+4.64448E+00
 +9.66014E+01,+3.77218E+00
 +9.66968E+01,+2.97907E+00
 +9.67828E+01,+2.18540E+00
 +9.67427E+01,+1.76284E+00
 +9.62019E+01,+1.34500E+00
 +9.62019E+01,+1.34500E+00
 +9.63795E+01,+1.12302E+00
 +9.66703E+01,+7.58714E-01
 +9.70106E+01,+1.15925E-01
 +9.73722E+01,-5.47177E-01
 +9.77695E+01,-1.24714E+00
 +9.80354E+01,-1.63424E+00
 +9.83013E+01,-2.02129E+00
 +9.88744E+01,-2.66500E+00
 +9.93699E+01,-3.31150E+00
 +9.96748E+01,-3.72852E+00
 +9.99800E+01,-4.14544E+00
 +1.00359E+02,-4.65588E+00
 +1.00791E+02,-5.30492E+00
 +1.01346E+02,-5.98298E+00
 +1.01858E+02,-6.55836E+00
 +1.02452E+02,-7.19719E+00
 +1.03183E+02,-7.62145E+00
 +1.03763E+02,-7.86277E+00
 +1.04576E+02,-8.16657E+00
 +1.04576E+02,-8.16657E+00
