 -7.80080E+01,+6.00453E+00
 -7.79101E+01,+5.50529E+00
 -7.80800E+01,+4.83152E+00
 -7.83419E+01,+4.06591E+00
 -7.86617E+01,+3.39204E+00
 -7.91646E+01,+2.78019E+00
 -7.94780E+01,+2.42697E+00
 -7.97913E+01,+2.07369E+00
 -8.02917E+01,+1.54938E+00
 -8.05738E+01,+1.05338E+00
 -8.08866E+01,+4.31890E-01
 -8.12294E+01,-2.84454E-01
 -8.14146E+01,-1.09547E+00
 -8.15985E+01,-1.81384E+00
 -8.15318E+01,-2.43745E+00
 -8.16519E+01,-3.00021E+00
 -8.15989E+01,-3.24451E+00
 -8.15989E+01,-3.24451E+00
 -8.13022E+01,-3.26785E+00
 -8.09772E+01,-3.26376E+00
 -8.05745E+01,-3.07358E+00
 -8.02061E+01,-2.88264E+00
 -7.98028E+01,-2.64299E+00
 -7.94968E+01,-2.47156E+00
 -7.92253E+01,-2.27888E+00
 -7.89289E+01,-1.99438E+00
 -7.86670E+01,-1.42089E+00
 -7.84366E+01,-7.48094E-01
 -7.81931E+01,-2.34463E-01
 -7.80055E+01,+1.47576E-01
 -7.80055E+01,+1.47576E-01
 -7.77070E+01,+5.85555E-01
 -7.73318E+01,+8.98863E-01
 -7.69216E+01,+1.10119E+00
 -7.65737E+01,+1.27575E+00
 -7.62537E+01,+1.50607E+00
 -7.59891E+01,+1.61798E+00
 -7.57736E+01,+1.93192E+00
 -7.54325E+01,+2.28107E+00
 -7.52097E+01,+2.49764E+00
 -7.48753E+01,+2.79118E+00
 -7.45894E+01,+3.02190E+00
 -7.43454E+01,+3.29442E+00
 -7.41010E+01,+3.42043E+00
 -7.39265E+01,+3.56025E+00
 -7.38150E+01,+3.81860E+00
 -7.37803E+01,+3.97914E+00
 -7.35917E+01,+4.16783E+00
 -7.33259E+01,+4.30774E+00
 -7.31300E+01,+4.41261E+00
 -7.29202E+01,+4.74080E+00
 -7.27732E+01,+4.93630E+00
 -7.26331E+01,+5.11782E+00
 -7.23528E+01,+5.26439E+00
 -7.21985E+01,+5.53653E+00
 -7.21492E+01,+5.78778E+00
 -7.20789E+01,+6.04598E+00
 -7.19242E+01,+6.26219E+00
 -7.19029E+01,+6.46457E+00
 -7.18886E+01,+6.68091E+00
 -7.20499E+01,+7.03006E+00
 -7.20709E+01,+7.19760E+00
 -7.20637E+01,+7.32322E+00
 -7.23592E+01,+7.56770E+00
 -7.24366E+01,+7.70032E+00
 -7.22464E+01,+7.81891E+00
 -7.20913E+01,+7.90255E+00
 -7.19148E+01,+8.10474E+00
 -7.17948E+01,+8.19528E+00
 -7.16958E+01,+8.34166E+00
 -7.14557E+01,+8.45276E+00
 -7.12084E+01,+8.57065E+00
 -7.10810E+01,+8.66092E+00
 -7.09251E+01,+8.80684E+00
 -7.07271E+01,+8.87572E+00
 -7.05145E+01,+9.01417E+00
 -7.03584E+01,+9.13886E+00
 -7.00812E+01,+9.38819E+00
 -6.98747E+01,+9.58196E+00
 -6.96962E+01,+9.79669E+00
 -6.95106E+01,+9.97637E+00
 -6.92969E+01,+1.01208E+01
 -6.91403E+01,+1.01959E+01
 -6.89764E+01,+1.02986E+01
 -6.86700E+01,+1.04554E+01
 -6.85065E+01,+1.05021E+01
 -6.83502E+01,+1.05350E+01
 -6.81311E+01,+1.05111E+01
 -6.79613E+01,+1.04995E+01
 -6.79613E+01,+1.04995E+01
 -6.80865E+01,+1.08145E+01
 -6.83792E+01,+1.11736E+01
 -6.87297E+01,+1.15126E+01
 -6.90241E+01,+1.18437E+01
 -6.93478E+01,+1.21751E+01
 -6.95944E+01,+1.24496E+01
 -6.98634E+01,+1.26685E+01
 -7.01827E+01,+1.29296E+01
 -7.04957E+01,+1.31623E+01
 -7.06594E+01,+1.33101E+01
 -7.06594E+01,+1.33101E+01
 -7.09525E+01,+1.34376E+01
 -7.11949E+01,+1.35029E+01
 -7.18397E+01,+1.34647E+01
 -7.24282E+01,+1.34097E+01
 -7.29161E+01,+1.33675E+01
 -7.33032E+01,+1.32898E+01
 -7.36320E+01,+1.30583E+01
 -7.38738E+01,+1.27431E+01
 -7.40577E+01,+1.23863E+01
 -7.43066E+01,+1.22243E+01
 -7.44764E+01,+1.20208E+01
 -7.47964E+01,+1.19138E+01
 -7.51228E+01,+1.17645E+01
 -7.53703E+01,+1.15948E+01
 -7.56313E+01,+1.13900E+01
 -7.59050E+01,+1.10873E+01
 -7.60645E+01,+1.07650E+01
 -7.62748E+01,+1.05744E+01
